,DZ,BJA,BJA,,Soummam Abane Ramdane,,,,,,,Бежайа,,,,Бежайа,,,,1,03/06/13 14:29,
,BR,SFK,SFK,PA,Soure,,,,,,,Соуре,,,,Соуре,,,,1,04/06/13 14:29,
,BS,TZN,TZN,,South Andros,,,,,,,Сауз Андрос,,,,Сауз Андрос,,,,1,05/06/13 14:29,
,US,SBN,SBN,IN,South Bend Regional,,,,,,,Сауз-Бенд Риджионал,,,,Сауз-Бенд Риджионал,,,,1,06/06/13 14:29,
,US,GEY,GEY,WY,South Big Horn,,,,,,,Сауз-Биг-Хорн,,,,Сауз-Биг-Хорн,,,,1,07/06/13 14:29,
,TC,XSC,XSC,,South Caicos Intl,,,South Caicos International,South Caicos International,South Caicos International,,Сауз-Кайкос Интернешнл,,,,Сауз-Кайкос Интернешнл,,South Caicos Internacional,,1,08/06/13 14:29,
,BS,RSD,RSD,,South Eleuthera,,,,,,,Сауз Элутера,,,,Сауз Элутера,,,,1,09/06/13 14:29,
,AU,ZGL,ZGL,QL,South Galway,,,,,,,Сауз Галвей,,,,Сауз Галвей,,,,1,10/06/13 14:29,
,CA,XSI,XSI,MB,South Indian Lake,,,,,,,Сауз-Индиан-Лейк,,,,Сауз-Индиан-Лейк,,,,1,11/06/13 14:29,
,AU,SOI,SOI,QL,South Molle Islan,,,South Molle Island,South Molle Island,South Molle Island,,Сауз Молл Айленд,,,,Сауз Молл Айленд,,South Molle Island,,1,12/06/13 14:29,
,US,WSN,WSN,AK,South Naknek,,,,,,,Сауз-Накнек,,,,Сауз-Накнек,,,,1,13/06/13 14:29,
,US,BRO,BRO,TX,South Padre,,,,,,,Сауз Падре,,,,Сауз Падре,,,,1,14/06/13 14:29,
,US,BCS,BCS,LA,South Seaplane,,,Southern Seaplane,Southern Seaplane,Southern Seaplane,,Сауз Сиплейн,,,,Сауз Сиплейн,,Southern Seaplane,,1,15/06/13 14:29,
,CA,ZFL,ZFL,ON,South Trout Lake,,,,,,,Сауз-Траут-Лейк,,,,Сауз-Траут-Лейк,,,,1,16/06/13 14:29,
,VU,SWJ,SWJ,,South West Bay,,,,,,,Сауз-Вест-Бей,,,,Сауз-Вест-Бей,,,,1,17/06/13 14:29,
,US,NZW,NZW,MA,South Weymouth,,,,,,,Сауз-Веймауз,,,,Сауз-Веймауз,,,,1,18/06/13 14:29,
,ZM,KIW,KIW,,Southdowns,,,,,,,Сауздаунз,,,,Сауздаунз,,,,1,19/06/13 14:29,
,GB,SEN,SEN,,Southend Mnpl,,,Southend Municipal,Southend Municipal,Southend Municipal,,Саутенд Мунисипал,,,,Саутенд Мунисипал,,Southend Municipal,,1,20/06/13 14:29,
,AU,SQC,SQC,WA,Southern Cross,,,,,,,Саутерн Кросс,,,,Саутерн Кросс,,,,1,21/06/13 14:29,
,AU,SHQ,SHQ,QL,Southport,,,,,,,Саузпорт,,,,Саузпорт,,,,1,22/06/13 14:29,
,RU,GVN,GVN,,Sovetskaya Gavan,,,,,,,,,,,,,,,1,23/06/13 14:29,
,RU,OVS,OVS,,Sovetsky,,,,,,,,,,,,,,,1,24/06/13 14:29,
,AO,SZA,SZA,,Soyo,,,,,,,Сойо,,,,Сойо,,,,1,25/06/13 14:29,
,US,TIX,TIX,FL,Space Center,,,,,,,Спейс Сентер,,,,Спейс Сентер,,,,1,26/06/13 14:29,
,US,HOU,SPX,TX,Spaceland,,,,,,,Спейсленд,,,,Спейсленд,,,,1,27/06/13 14:29,
,BS,SWL,SWL,,Spanish Wells,,,,,,,Спаниш Уэллс,,,,Спаниш Уэллс,,,,1,28/06/13 14:29,
,US,SVW,SVW,AK,Sparrevohn Af,,,,,,,Спейрвон,,,,Спейрвон,,,,1,29/06/13 14:29,
,GR,SPJ,SPJ,,Sparta,,,,,,,Спарта,,,,Спарта,,,,1,30/06/13 14:29,
,US,SAR,SAR,IL,Sparta Community,,,,,,,Спарта Комьюнити,,,,Спарта Комьюнити,,,,1,01/07/13 14:29,
,US,GSP,GSP,SC,Spartanburg,,,,,,,Спартанбур,,,,Спартанбур,,,,1,02/07/13 14:29,
,US,FNR,FNR,AK,Spb,,,,,,,Фантер-Бей,,,,Фантер-Бей,,,,1,03/07/13 14:29,
,US,HYL,HYL,AK,Spb,,,,,,,Холлис,,,,Холлис,,,,1,04/07/13 14:29,
,CA,YRC,YRC,BC,Spb,,,,,,,,,,,,,,,1,05/07/13 14:29,
,US,SCM,SCM,AK,Spb,,,,,,,Скаммон-Бей,,,,Скаммон-Бей,,,,1,06/07/13 14:29,
,US,TKE,TKE,AK,Spb,,,,,,,Тенаки-Спрингс,,,,Тенаки-Спрингс,,,,1,07/07/13 14:29,
,US,WYB,WYB,AK,Spb,,,,,,,Йес-Бей,,,,Йес-Бей,,,,1,08/07/13 14:29,
,US,PHL,PSQ,PA,Spb,,,,,,,Филадельфия,,,,Филадельфия,,,,1,09/07/13 14:29,
,US,KKI,KKI,AK,Spb,,,,,,,Акиачак,,,,Акиачак,,,,1,10/07/13 14:29,
,US,KAE,KAE,AK,Spb,,,,,,,Кейк,,,,Кейк,,,,1,11/07/13 14:29,
,US,PKA,PKA,AK,Spb,,,Napaiskak Spb,,Napaiskak Spb,,Напаскиак,,,,Напаскиак,,Napaiskak Spb,,1,12/07/13 14:29,
,CA,YMU,YMU,BC,Spb,,,,,,,,,,,,,,,1,13/07/13 14:29,
,US,WMK,WMK,AK,Spb,,,,,,,Мейерс-Чак,,,,Мейерс-Чак,,,,1,14/07/13 14:29,
,US,GDH,GDH,AK,Spb,,,,,,,Голден-Хорн,,,,Голден-Хорн,,,,1,15/07/13 14:29,
,US,WSB,WSB,AK,Spb,,,,,,,Стимбоут-Бей,,,,Стимбоут-Бей,,,,1,16/07/13 14:29,
,US,EXI,EXI,AK,Spb,,,,,,,Экскурсион-Инлет,,,,Экскурсион-Инлет,,,,1,17/07/13 14:29,
,US,KTH,KTH,AK,Spb,,,,,,,Тикчик,,,,Тикчик,,,,1,18/07/13 14:29,
,US,KKB,KKB,AK,Spb,,,,,,,Китой-Бей,,,,Китой-Бей,,,,1,19/07/13 14:29,
,VI,STX,SSB,,Spb,,,,,,,Сент-Круа-Айленд,,,,Сент-Круа-Айленд,,,,1,20/07/13 14:29,
,US,PMU,PMU,AK,Spb,,,Paimiut,,Paimiut,,Пеймиут,,,,Пеймиут,,Paimiut,,1,21/07/13 14:29,
,US,WHD,WHD,AK,Spb,,,,,,,Хайдер,,,,Хайдер,,,,1,22/07/13 14:29,
,US,KCN,KCN,AK,Spb,,,,,,,Чернофски,,,,Чернофски,,,,1,23/07/13 14:29,
,US,MTM,MTM,AK,Spb,,,,,,,Меткатла,,,,Меткатла,,,,1,24/07/13 14:29,
,US,HWI,HWI,AK,Spb,,,,,,,Хок-Инлет,,,,Хок-Инлет,,,,1,25/07/13 14:29,
,US,KIB,KIB,AK,Spb,,,,,,,Иваноф-Бей,,,,Иваноф-Бей,,,,1,26/07/13 14:29,
,US,HYG,HYG,AK,Spb,,,,,,,Хайдаберг,,,,Хайдаберг,,,,1,27/07/13 14:29,
,US,MGR,MUL,GA,Spence,,,,,,,Спенс,,,,Спенс,,,,1,28/07/13 14:29,
,US,SPW,SPW,IA,Spencer Mnpl,,,Spencer Municipal,Spencer Municipal,Spencer Municipal,,Спенсер Мунисипал,,,,Спенсер Мунисипал,,Spencer Municipal,,1,29/07/13 14:29,
,GR,JSS,JSS,,Spetsai Island,,,,,,,Спецаи-Айленд,,,,Спецаи-Айленд,,,,1,30/07/13 14:29,
,RU,NOZ,NOZ,,Spichenkovo,,,,,,,Новокузнецк,,,,Новокузнецк,,,,1,31/07/13 14:29,
,US,RTL,RTL,IA,Spirit Lake,,,,,,,Спирит-Лейк,,,,Спирит-Лейк,,,,1,01/08/13 14:29,
,US,STL,SUS,MO,Spirit Of,,,,,,,Спирит Оф,,,,Спирит Оф,,,,1,02/08/13 14:29,
,US,OIL,OIL,PA,Splane Memorial,,,,,,,Сплейн Мемориал,,,,Сплейн Мемориал,,,,1,03/08/13 14:29,
,HR,SPU,SPU,,Split,,,,,,,Сплит,,,,Сплит,,,,1,04/08/13 14:29,
,US,GEG,GEG,WA,Spokane Intl,,,Spokane International,Spokane International,Spokane International,,Спокейн,,,,Спокейн,,Spokane Internacional,,1,05/08/13 14:29,
,LR,MLW,MLW,,Sprigg Payne,,,,,,,Спригг Пейн,,,,Спригг Пейн,,,,1,06/08/13 14:29,
,AU,OAG,OAG,NS,Spring,,,,,,,Спринг,,,,Спринг,,,,1,07/08/13 14:29,
,AU,SCG,SCG,QL,Spring Creek,,,,,,,Спринг Крик,,,,Спринг Крик,,,,1,08/08/13 14:29,
,CA,YSQ,YSQ,BC,Spring Island,,,,,,,Спринг-Айленд,,,,Спринг-Айленд,,,,1,09/08/13 14:29,
,ZA,SBU,SBU,,Springbok,,,,,,,Спрингбок,,,,Спрингбок,,,,1,10/08/13 14:29,
,US,SFY,SFY,MA,Springfield,,,,,,,Спрингфилд,,,,Спрингфилд,,,,1,11/08/13 14:29,
,US,SGH,SGH,OH,Springfield,,,,,,,Спрингфилд,,,,Спрингфилд,,,,1,12/08/13 14:29,
,BS,AXP,AXP,,Springpoint,,,Spring Point,,Spring Point,,Спрингпойнт,,,,Спрингпойнт,,Spring Point,,1,13/08/13 14:29,
,AU,ZVG,ZVG,WA,Springvale,,,,,,,Спрингвейл,,,,Спрингвейл,,,,1,14/08/13 14:29,
,AU,KSV,KSV,QL,Springvale,,,,,,,Спрингвейл,,,,Спрингвейл,,,,1,15/08/13 14:29,
,CA,YSE,YSE,BC,Squamish,,,,,,,Сквомиш,,,,Сквомиш,,,,1,16/08/13 14:29,
,CA,YSZ,YSZ,BC,Squirrel Cove,,,,,,,Скворрел-Коув,,,,Скворрел-Коув,,,,1,17/08/13 14:29,
,IN,SXR,SXR,,Srinagar,,,,,,,Шринагар,,,,Шринагар,,,,1,18/08/13 14:29,
,NO,HMR,HMR,,Stafsberg,,,,,,,Хамар,,,,Хамар,,,,1,19/08/13 14:29,
,US,ISO,ISO,NC,Stallings Field,,,Stalliings Field,,Stalliings Field,,Сталлингс Филд,,,,Сталлингс Филд,,Stalliings Field,,1,20/08/13 14:29,
,CA,YHZ,YHZ,NS,Stanfield Intl,,,,,,,Галифакс Интернешнл,,,,Галифакс Интернешнл,,,,1,21/08/13 14:29,
,BS,TYM,TYM,,Staniel Cay,,,,,,,Станиэл Кэй,,,,Станиэл Кэй,,,,1,22/08/13 14:29,
,GB,LON,STN,,Stansted,,,,,,,Станстед,,Londres - Stansted,,Станстед,,,,1,23/08/13 14:29,
,AU,SNH,SNH,QL,Stanthorpe,,,,,,,Станторп,,,,Станторп,,,,1,24/08/13 14:29,
,AU,SQP,SQP,QL,Starcke,,,,,,,Старке,,,,Старке,,,,1,25/08/13 14:29,
,RU,RYB,RYB,,Staroselye,,,,,,,Рыбинск,,,,Рыбинск,,,,1,26/08/13 14:29,
,US,BDY,BDY,OR,State,,,Brandon State,Brandon State,Brandon State,,Стейт,,,,Стейт,,Brandon State,,1,27/08/13 14:29,
,US,NPT,NPT,RI,State,,,Newport State,Newport State,Newport State,,Стейт,,,,Стейт,,Newport State,,1,28/08/13 14:29,
,US,GOL,GOL,OR,State,,,Gold Beach State,Gold Beach State,Gold Beach State,,Стейт,,,,Стейт,,Gold Beach State,,1,29/08/13 14:29,
,US,VSF,VSF,VT,State,,,Springfield State,Springfield State,Springfield State,,Стейт,,,,Стейт,,Springfield State,,1,30/08/13 14:29,
,US,ESW,ESW,WA,State,,,Easton State,,Easton State,,Стейт,,,,Стейт,,Easton State,,1,31/08/13 14:29,
,US,SCB,SCB,NE,State,,,Scribner State,Scribner State,Scribner State,,Стейт,,,,Стейт,,Scribner State,,1,01/09/13 14:29,
,US,PFC,PFC,OR,State,,,Pacific City State,Pacific City State,Pacific City State,,Стейт,,,,Стейт,,Pacific City State,,1,02/09/13 14:29,
,US,REO,REO,OR,State,,,Rome State,Rome State,Rome State,,Стейт,,,,Стейт,,Rome State,,1,03/09/13 14:29,
,US,CHZ,CHZ,OR,State,,,Chiloquin State,Chiloquin State,Chiloquin State,,Стейт,,,,Стейт,,Chiloquin State,,1,04/09/13 14:29,
,US,HES,HES,OR,State,,,Hermiston State,Hermiston State,Hermiston State,,Стейт,,,,Стейт,,Hermiston State,,1,05/09/13 14:29,
,US,CMH,OSU,OH,State Univ,,,Ohio State University,Ohio State University,Ohio State University,,Стейт Юниверсити,,,,Стейт Юниверсити,,Ohio State University,,1,06/09/13 14:29,
,GB,JER,JER,,States,,,Jersey States,,Jersey States,,Стейтс,,,,Стейтс,,Jersey States,,1,07/09/13 14:29,
,US,TBR,TBR,GA,Statesboro Mnpl,,,Statesboro Municipal,Statesboro Municipal,Statesboro Municipal,,Стейтсборо Мунисипал,,,,Стейтсборо Мунисипал,,Statesboro Municipal,,1,08/09/13 14:29,
,US,SVH,SVH,NC,Statesville Mnpl,,,Statesville Municipal,Statesville Municipal,Statesville Municipal,,Стейтсвилль Мунисипал,,,,Стейтсвилль Мунисипал,,Statesville Municipal,,1,09/09/13 14:29,
,DK,STA,STA,,Stauning,,,,,,,Штаунинг,,,,Штаунинг,,,,1,10/09/13 14:29,
,AU,SWC,SWC,VI,Stawell,,,,,,,Ставелл,,,,Ставелл,,,,1,11/09/13 14:29,
,US,SBS,SBS,CO,Steamboat Springs,,,,,,,Стимбоут-Спрингс,,,,Стимбоут-Спрингс,,,,1,12/09/13 14:29,
,US,WBB,WBB,AK,Stebbins,,,,,,,Стеббинс,,,,Стеббинс,,,,1,13/09/13 14:29,
,ID,ZKL,ZKL,,Steenkool,,,,,,,Стеенкоол,,,,Стеенкоол,,,,1,14/09/13 14:29,
,RO,SCV,SCV,,Stefan Cel Mare,,,,,,,Салсеа,,,,Салсеа,,,,1,15/09/13 14:29,
,US,OFK,OFK,NE,Stefan Field,,,,,,,Стефан Филд,,,,Стефан Филд,,,,1,16/09/13 14:29,
,AU,STF,STF,QL,Stephen Island,,,,,,,Стефен Айленд,,,,Стефен Айленд,,,,1,17/09/13 14:29,
,US,BKD,BKD,TX,Stephens C,,,,,,,Стивенс,,,,Стивенс,,,,1,18/09/13 14:29,
,CA,YJT,YJT,NL,Stephenville,,,,,,,Стефенвилль,,,,Стефенвилль,,,,1,19/09/13 14:29,
,US,PGO,PGO,CO,Stevens F,,,,,,,Стивенс Ф.,,,,Стивенс Ф.,,,,1,20/09/13 14:29,
,US,STE,STE,WI,Stevens Point,,,,,,,Стивенс-Пойнт,,,,Стивенс-Пойнт,,,,1,21/09/13 14:29,
,US,SVS,SVS,AK,Stevens Village,,,,,,,Стивенс-Вилладж,,,,Стивенс-Вилладж,,,,1,22/09/13 14:29,
,CA,ZST,ZST,BC,Stewart,,,,,,,Стюарт,,,,Стюарт,,,,1,23/09/13 14:29,
,NZ,SZS,SZS,,Stewart Island,,,,,,,Стюарт-Айленд,,,,Стюарт-Айленд,,,,1,24/09/13 14:29,
,US,MDH,MDH,IL,Sth Illinois,,,Southern Illinois,Southern Illinois,Southern Illinois,,Иллинойс,,,,Иллинойс,,Southern Illinois,,1,25/09/13 14:29,
,US,SAT,SSF,TX,Stinson Mun,,,Stinson Municipal,Stinson Municipal,Stinson Municipal,,Стинсон Мунисипал,,,,Стинсон Мунисипал,,Stinson Municipal,,1,26/09/13 14:29,
,PG,SMP,SMP,,Stockholm,,,,,,,Стокгольм,,,,Стокгольм,,,,1,27/09/13 14:29,
,US,SAC,SCK,CA,Stockton,,,,,,,Стоктон,,,,Стоктон,,,,1,28/09/13 14:29,
,SR,SMZ,SMZ,,Stoelmans Eiland,,,,,,,Стольманс-Эйланд,,,,Стольманс-Эйланд,,,,1,29/09/13 14:29,
,NO,SSJ,SSJ,,Stokka,,,,,,,Стокка,,,,Стокка,,,,1,30/09/13 14:29,
,US,VLO,VLO,CA,Stolport,,,,,,,Столпорт,,,,Столпорт,,,,1,01/10/13 14:29,
,NO,VRY,VRY,,Stolport,,,Heliport,Heliport,Heliport,,Столпорт,,,,Столпорт,,Heliport,,1,02/10/13 14:29,
,CA,YSF,YSF,SK,Stony Rapids,,,,,,,Стони-Рапидс,,,,Стони-Рапидс,,,,1,03/10/13 14:29,
,US,SRV,SRV,AK,Stony River,,,,,,,Стоуни-Ривер,,,,Стоуни-Ривер,,,,1,04/10/13 14:29,
,US,SLB,SLB,IA,Storm Lake Mnpl,,,Storm Lake Municipal,Storm Lake Municipal,Storm Lake Municipal,,Сторм-Лейк Мунисипал,,,,Сторм-Лейк Мунисипал,,Storm Lake Municipal,,1,05/10/13 14:29,
,GB,SYY,SYY,,Stornoway,,,,,,,Сторновей,,,,Сторновей,,,,1,06/10/13 14:29,
,SE,SQO,SQO,,Storuman,,,,,,,Гуннарн,,,,Гуннарн,,,,1,07/10/13 14:29,
,AU,SRN,SRN,TS,Strahan,,,,,,,Стрехен,,,,Стрехен,,,,1,08/10/13 14:29,
,AU,STH,STH,QL,Strathmore,,,,,,,Стратмор,,,,Стратмор,,,,1,09/10/13 14:29,
,DE,QPK,QPK,,Strausberg,,,,,,,Штраусберг,,,,Штраусберг,,,,1,10/10/13 14:29,
,AU,KBY,KBY,SA,Streaky Bay,,,,,,,Стрики Бэй,,,,Стрики Бэй,,,,1,11/10/13 14:29,
,RU,SWT,SWT,,Strezhevoy,,,,,,,Стрежевой,,,,Стрежевой,,,,1,12/10/13 14:29,
,RU,GOJ,GOJ,,Strigino,,,,,,,Нижний Новгород,,,,Нижний Новгород,,,,1,13/10/13 14:29,
,GB,SOY,SOY,,Stronsay,,,,,,,Стронсей,,,,Стронсей,,,,1,14/10/13 14:29,
,US,SUD,SUD,OK,Stroud,,,,,,,Страуд,,,,Страуд,,,,1,15/10/13 14:29,
,US,SSW,SSW,WA,Stuart Island,,,,,,,Стюарт-Айленд,,,,Стюарт-Айленд,,,,1,16/10/13 14:29,
,CA,YRR,YRR,BC,Stuart Island,,,,,,,Стюарт-Айленд,,,,Стюарт-Айленд,,,,1,17/10/13 14:29,
,KH,TNX,TNX,,Stung Treng,,,,,,,Стунг-Тренг,,,,Стунг-Тренг,,,,1,18/10/13 14:29,
,CA,YTC,YTC,BC,Sturdee,,,,,,,Стурди,,,,Стурди,,,,1,19/10/13 14:29,
,AU,SSK,SSK,WA,Sturt Creek,,,,,,,Сторт Крик,,,,Сторт Крик,,,,1,20/10/13 14:29,
,US,SGT,SGT,AR,Stuttgart,,,,,,,Штуттгарт,,,,Штуттгарт,,,,1,21/10/13 14:29,
,DE,STR,STR,,Stuttgart Airport,,,Stuttgart Vliegveld,,Stuttgart Aéroport,,Эхтердинген,,,,Эхтердинген,,Stuttgart Aeropuerto,,1,22/10/13 14:29,
,IS,SYK,SYK,,Stykkisholmur,,,,,,,Стыккисхолмур,,,,Стыккисхолмур,,,,1,23/10/13 14:29,
,PG,SBE,SBE,,Suabi,,,,,,,Суаби,,,,Суаби,,,,1,24/10/13 14:29,
,TL,UAI,UAI,,Suai,,,,,,,Суаи,,,,Суаи,,,,1,25/10/13 14:29,
,BW,SXN,SXN,,Suapan,,,,,,,Суапан,,,,Суапан,,,,1,26/10/13 14:29,
,SB,VAO,VAO,,Suavanao Airstrip,,,,,,,Суаванао,,,,Суаванао,,,,1,27/10/13 14:29,
,PH,SFS,SFS,,Subic Bay Intl,,,Subic Bay International,Subic Bay International,Subic Bay International,,Субик-Бей Интернешнл,,,,Субик-Бей Интернешнл,,Subic Bay Internacional,,1,28/10/13 14:29,
,BO,SRE,SRE,,Sucre,,,,,,,Сукре,,,,Сукре,,,,1,29/10/13 14:29,
,EC,SUQ,SUQ,,Sucua,,,,,,,Сукуа,,,,Сукуа,,,,1,30/10/13 14:29,
,FR,FSC,FSC,,Sud Corse,,,,,,,Суд-Корсе,,,,Суд-Корсе,,,,1,31/10/13 14:29,
,CA,YSB,YSB,ON,Sudbury,,,,,,,Садбери,,,,Садбери,,,,1,01/11/13 14:29,
,IS,SUY,SUY,,Sudureyri,,,,,,,Судурейри,,,,Судурейри,,,,1,02/11/13 14:29,
,CA,YSD,YSD,AB,Suffield,,,,,,,Саффилд,,,,Саффилд,,,,1,03/11/13 14:29,
,US,FOK,FOK,NY,Suffolk Cnty,,,Suffolk County,Suffolk County,Suffolk County,,Саффолк Каунти,,,,Саффолк Каунти,,Suffolk County,,1,04/11/13 14:29,
,ID,RAQ,RAQ,,Sugimanuru,,,,,,,Сугимануру,,,,Сугимануру,,,,1,05/11/13 14:29,
,PK,SUL,SUL,,Sui,,,,,,,Суи,,,,Суи,,,,1,06/11/13 14:29,
,CN,FUD,FUD,,Sui Fen He,,,,,,,,,,,,,,,1,07/11/13 14:29,
,BR,SWM,SWM,MT,Suia Missu,,,,,,,Суиа-Миссу,,,,Суиа-Миссу,,,,1,08/11/13 14:29,
,TH,THS,THS,,Sukhothai,,,,,,,Сукхотай,,,,Сукхотай,,,,1,09/11/13 14:29,
,PG,SKC,SKC,,Suki,,,,,,,Суки,,,,Суки,,,,1,10/11/13 14:29,
,PK,SKZ,SKZ,,Sukkur,,,,,,,Суккур,,,,Суккур,,,,1,11/11/13 14:29,
,HN,SCD,SCD,,Sulaco,,,,,,,Зулако,,,,Зулако,,,,1,12/11/13 14:29,
,SA,SLF,SLF,,Sulayel,,,,,,,Сулаель,,,,Сулаель,,,,1,13/11/13 14:29,
,PG,ULE,ULE,,Sule,,,,,,,Зуле,,,,Зуле,,,,1,14/11/13 14:29,
,TR,ISE,ISE,,Suleyman Demirel,,,,,,,Ыспарта,,,,Ыспарта,,,,1,15/11/13 14:29,
,CA,YTG,YTG,BC,Sullivan Bay,,,,,,,Салливан-Бей,,,,Салливан-Бей,,,,1,16/11/13 14:29,
,US,MSV,MSV,NY,Sullivan Cnt,,,Sullivan County,Sullivan County,Sullivan County,,Салливан,,,,Салливан,,Sullivan County,,1,17/11/13 14:29,
,US,SLR,SLR,TX,Sulphur Springs,,,,,,,Сулфур-Спрингс,,,,Сулфур-Спрингс,,,,1,18/11/13 14:29,
,MY,KUL,SZB,,Sultan Abdul Aziz Shah,,,,,,,Султан Абдул Шах,,,,Султан Абдул Шах,,,,1,19/11/13 14:29,
,MY,JHB,JHB,,Sultan Ismail,,,Sultan Ismail International,,Sultan Ismail International,,Султан Исмаил,,,,Султан Исмаил,,Sultan Ismail Internacional,,1,20/11/13 14:29,
,MY,TGG,TGG,,Sultan Mahmud,,,,,,,Махмуд,,,,Махмуд,,,,1,21/11/13 14:29,
,ID,DJB,DJB,,Sultan Taha Syarifudn,,,,,,,Султан Таха Сьярифудн,,,,Султан Таха Сьярифудн,,,,1,22/11/13 14:29,
,BR,RWS,RWS,SP,Sumare,,,,,,,Сумаре,,,,Сумаре,,,,1,23/11/13 14:29,
,TZ,SUT,SUT,,Sumbawanga,,,,,,,Сумбаванга,,,,Сумбаванга,,,,1,24/11/13 14:29,
,AO,NDD,NDD,,Sumbe,,,,,,,Сумбе,,,,Сумбе,,,,1,25/11/13 14:29,
,GB,SDZ,LSI,,Sumburgh,,,,,,,Самберг,,,,Самберг,,,,1,26/11/13 14:29,
,CA,SUR,SUR,ON,Summer Beaver,,,,,,,Саммер-Бивер,,,,Саммер-Бивер,,,,1,27/11/13 14:29,
,CA,YSU,YSU,PE,Summerside,,,,,,,Саммерсайд,,,,Саммерсайд,,,,1,28/11/13 14:29,
,US,UMM,UMM,AK,Summit,,,,,,,Саммит,,,,Саммит,,,,1,29/11/13 14:29,
,CA,IUM,IUM,BC,Summit Lake,,,,,,,Саммит-Лейк,,,,Саммит-Лейк,,,,1,30/11/13 14:29,
,US,AHM,AHM,OR,Sumner Parker Field,,,,,,,,,,,,,,,1,01/12/13 14:29,
,US,SSC,SUM,SC,Sumter Mnpl,,,Sumter Municipal,Sumter Municipal,Sumter Municipal,,Самтер Мунисипал,,,,Самтер Мунисипал,,Sumter Municipal,,1,02/12/13 14:29,
,UA,UMY,UMY,,Sumy,,,,,,,Сумы,,,,Сумы,,,,1,03/12/13 14:29,
,TW,SMT,SMT,,Sun Moon Lake,,,,,,,Сан-Мун-Лейк,,,,Сан-Мун-Лейк,,,,1,04/12/13 14:29,
,US,SUO,SUO,OR,Sun River,,,,,,,Сан-Ривер,,,,Сан-Ривер,,,,1,05/12/13 14:29,
,US,SUN,SUN,ID,Sun Valley,,,,,,,Сан Валлей,,,,Сан Валлей,,,,1,06/12/13 14:29,
,KP,FNJ,FNJ,,Sunan,,,,,,,Сунан,,,,Сунан,,,,1,07/12/13 14:29,
,TW,TPE,TSA,,Sung Shan,,,,,,,Сунг Шань,,,,Сунг Шань,,,,1,08/12/13 14:29,
,ID,SEQ,SEQ,,Sungai Pakning,,,,,,,Сунгаи-Пакнинг,,,,Сунгаи-Пакнинг,,,,1,09/12/13 14:29,
,MY,GTK,GTK,,Sungei Tekai,,,,,,,Сунгай-Текай,,,,Сунгай-Текай,,,,1,10/12/13 14:29,
,GH,NYI,NYI,,Sunyani,,,,,,,Суньяни,,,,Суньяни,,,,1,11/12/13 14:29,
,ID,PNK,PNK,,Supadio,,,,,,,Супадио,,,,Супадио,,,,1,12/12/13 14:29,
,OM,SUH,SUH,,Sur,,,,,,,Сур,,,,Сур,,,,1,13/12/13 14:29,
,IN,STV,STV,,Surat,,,,,,,Сурат,,,,Сурат,,,,1,14/12/13 14:29,
,TH,URT,URT,,Surat Thani,,,,,,,Сурат-Тхани,,,,Сурат-Тхани,,,,1,15/12/13 14:29,
,NZ,WIK,WIK,,Surfdale,,,,,,,Сурфдейл,,,,Сурфдейл,,,,1,16/12/13 14:29,
,AU,SFP,SFP,QL,Surfers Paradise,,,,,,,Сурферз Парадайз,,,,Сурферз Парадайз,,,,1,17/12/13 14:29,
,RU,SGC,SGC,,Surgut,,,,,,,Сургут,,,,Сургут,,,,1,18/12/13 14:29,
,PG,SUZ,SUZ,,Suria,,,,,,,Суриа,,,,Суриа,,,,1,19/12/13 14:29,
,PH,SUG,SUG,,Surigao,,,,,,,Суригао,,,,Суригао,,,,1,20/12/13 14:29,
,TH,PXR,PXR,,Surin,,,,,,,,,,,,,,,1,21/12/13 14:29,
,NP,SKH,SKH,,Surkhet,,,,,,,Сурхет,,,,Сурхет,,,,1,22/12/13 14:29,
,US,SVE,SVE,CA,Susanville,,,,,,,Сюзанвилль,,,,Сюзанвилль,,,,1,23/12/13 14:29,
,US,GED,GED,DE,Sussex County,,,,,,,Сассекс Каунти,,,,Сассекс Каунти,,,,1,24/12/13 14:29,
,TH,BKK,BKK,,Suvarnabhumi Intl,,,Suvarnabhumi International,Suvarnabhumi International,Suvarnabhumi International,,Бангкок Интернешнл,,,,Бангкок Интернешнл,,Suvarnabhumi Internacional,,1,25/12/13 14:29,
,PL,ZWK,ZWK,,Suwalki,,,,,,,Сувалки,Suwałki,,,Сувалки,,,,1,26/12/13 14:29,
,KR,SWU,SWU,,Suwon Airport,,,Suwon Vliegveld,,Suwon Aéroport,,Сувон,,,,Сувон,,Suwon Aeropuerto,,1,27/12/13 14:29,
,CN,SZV,SZV,,Suzhou,,,,,,,Сучжоу,,,,Сучжоу,,,,1,28/12/13 14:29,
,NO,LYR,LYR,,Svalbard,,,,,,,Свальбард,,,,Свальбард,,,,1,29/12/13 14:29,
,NO,VAW,VAW,,Svartnes,,,,,,,Вардо,,,,Вардо,,,,1,30/12/13 14:29,
,KH,SVR,SVR,,Svay Rieng,,,,,,,Свей-Рьенг,,,,Свей-Рьенг,,,,1,31/12/13 14:29,
,SE,EVG,EVG,,Sveg,,,,,,,Свег,,,,Свег,,,,1,01/01/14 14:29,
,US,FMY,RSW,FL,Sw Florida,,,Southwest Florida,,Southwest Florida,,Сауз-Вест Флорида,,,,Сауз-Вест Флорида,,Southwest Florida,,1,02/01/14 14:29,
